Object ID,Track name,Description,Difficulty,Completion time,Has alerts,URL to thumbnail,URL to webpage,Date loaded to GIS,Shape__Length
708812,Taieri River Track,An interesting walk in the Taieri Gorge that travels alongside the Taieri River and passes through several different types of vegetation.  ,Easy,4 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/06f0bff1aaf8434b9fd9387ddeb3a4bc.aspx,https://www.doc.govt.nz/link/da4792cf24c045d5818eb754230eeed7.aspx,12/2/2025 8:31:52 AM,4307.52173515192
708813,Taheke Waterfall Track,This lovely 3-km loop track leads through a grove of regenerating kauri and offers views of the Taheke Waterfall. ,Easy,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/776208d5e0694c97b5da2378f7b94816.jpg,https://www.doc.govt.nz/link/394a1c9c41214b069f0d19201b5d1970.aspx,12/2/2025 8:31:52 AM,2355.60930307575
708814,Tableland Circuit,"Rock shelters, an open tussock plateau and tops with superb views combine to make this an interesting overnight tramp.",Expert,9 – 10 hr loop,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/68941cc5726b476e988ab6503192f343.jpg,https://www.doc.govt.nz/link/c4d535370a264f428a1c164bba5e89c1.aspx,12/2/2025 8:31:52 AM,29983.4350947232
708815,Table Flat - Kashmir Roadend West-East crossing,"A west east traverse of the Ruahine Forest Park, following the Oroua River valley and over the main Ruahine Range to the Kashmir Roadend.",Advanced,2-3 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/ea56404bebdc458fa86320c046e3a24e.aspx,https://www.doc.govt.nz/link/bec51a8638c948daa1294c8b7668568d.aspx,12/2/2025 8:31:52 AM,17566.2034762965
708816,Sylvester Hut Track,Walk up to Sylvester Hut as day walk or overnight tramp with children - enjoy great views from the hut and explore a series of lakes on the open tops behind the hut.,Easy,2 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/cb1b98c5c58046b4af52979790b9afcf.jpg,https://www.doc.govt.nz/link/47399a4d95f340cfa787f8f79bafc58d.aspx,12/2/2025 8:31:52 AM,6840.04032933573
708817,Sunrise Track,"This well-graded track is a great overnight tramp for families with children and new trampers - it passes through changing forest types to the open tops, with great views of the Hawke’s Bay plains and excellent sunrises from the hut. ",Easy,2-3 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/cf36c2af698a408a80c36b00df3c29b3.aspx,https://www.doc.govt.nz/link/c8a2da274f264d1f927b751b98679555.aspx,12/2/2025 8:31:52 AM,6116.96082747516
708818,Sugarloaf/Rockburn Track,This marked track traverses moraine through beech forest from Lake Sylvan.,Advanced,8-11 hr (Routeburn carpark - Lake Sylvan),Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/4d1d81a420de4dcfb544f00176000bcb.jpg,https://www.doc.govt.nz/link/b5edd0e10d5b4cacb2c73b37db1113e4.aspx,12/2/2025 8:31:51 AM,12806.561432555
708819,Studholme Bush Scenic Reserve tracks,"Enjoy a wide range of tracks, from an easy, fun cycle with the family along Railway Track, to a steep 50-minute walk to the Whitehorse monument with great views out over Waimate.",Easy,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/4a18af080414494793fba71e9751d57b.jpg,https://www.doc.govt.nz/link/2422cb81c4fb412e8333049330138412.aspx,12/2/2025 8:31:51 AM,4775.75771773088
708820,Stony Batter Historic Reserve walks,There are short walks starting from the Stony Batter Historic Reserve.,Advanced,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/1c98fc797dc1465ea7155eac48ea9b2e.jpg,https://www.doc.govt.nz/link/14fda3162f6a402bb3516ca6faf3721a.aspx,12/2/2025 8:31:51 AM,4153.66778395433
708821,Stockyard Cove Track,"This is a pleasant, short walking track in Hope Arm on Lake Manapouri, leading to either West Beach or the waterfalls above the cove.",Easy,45 min - 1 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/a053c41b61154034bd07688c9212de58.jpg,https://www.doc.govt.nz/link/9a5a89ea1c2b4f258ed80bb66742a5d5.aspx,12/2/2025 8:31:51 AM,1100.6469918818
708822,Stafford Bay Route,The tracks and routes in the Stafford Bay area can be challenging and are recommended for fit and well-equipped trampers. ,Expert,4 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/5b1f644a365148279de8e1011073ebc8.aspx,https://www.doc.govt.nz/link/aea2205e431542ceb0325740f3b7e44c.aspx,12/2/2025 8:31:51 AM,16597.7137975733
708823,St Arnaud Range Track,Climb onto the St Arnaud Range for spectacular views of the surrounding area.,Advanced,5 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/fb604a1e370845f89fab61e9cac52052.jpg,https://www.doc.govt.nz/link/8023474751ff4a84932aa1263cd1bf0a.aspx,12/2/2025 8:31:51 AM,4169.53754792874
708824,Square Kauri Tree ,Climb a short track to marvel at an unusual square trunked kauri and enjoy the view across to Maumaupaki on the main Coromandel Range.,Easiest,20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/9fe00e47827a468abb333d820ae31915.jpg,https://www.doc.govt.nz/link/9bbb3719e9144691a78dc11dc9871457.aspx,12/2/2025 8:31:51 AM,89.8950159019558
708825,South Mavora Lake walking tracks,Day walk options from the Mavora Lakes camping ground in the Te Anau area. This track is part of Te Araroa Trail.,Easy,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/4e11a1f6e1b7404e9dccbe04ea470228.jpg,https://www.doc.govt.nz/link/322076401e97460ba3e941982f73a6db.aspx,12/2/2025 8:31:50 AM,16923.4968785151
708826,South Borland Track,"This short tramping track goes between Borland Lodge and 6km along the Borland Road, Monowai, Fiordland.",Advanced,3 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/286672ec80b143f8a0eff197a3b7fc4e.jpg,https://www.doc.govt.nz/link/4009a13f0ea04718aef8872d8a6e9f9d.aspx,12/2/2025 8:31:50 AM,5878.24817374842
708827,Smith Creek - Tauwharenīkau River,This is a daytrip in the southern Tararua Range and the exit/entry to the Kaitoke-Holdsworth Tramp. ,Advanced,5.5 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/fba8fe619494485ebedef75fc80bc682.aspx,12/2/2025 8:31:50 AM,6305.90543401346
708828,Skyline Track,The Skyline Track is a challenging tramping track in the Wānaka area.,Advanced,10-11 hrs,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/95b5b0edef594f5fa30aee78bb90aa3c.jpg,https://www.doc.govt.nz/link/16f5210b054c4353b8130050b9237842.aspx,12/2/2025 8:31:50 AM,21858.2606489931
708829,Six Foot Track,This is a walk to Framptons Hut and on to the Waimā Main Range Track.,Intermediate,1 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/29b8f16cd1264bdda844c116dd7b588f.aspx,https://www.doc.govt.nz/link/464d0fe3276f4a9cb8202953e94dc87b.aspx,12/2/2025 8:31:50 AM,3786.09278250854
708830,Signal Station Track,Enjoy spectacular views of the harbour and coastline on this short easy walk that’s suitable for children.,Easiest,15 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/4d5eaa610b234c2eb7a9cb8d8baecf2b.jpg,https://www.doc.govt.nz/link/8ba4eafe6ad746acafaacc5926dca044.aspx,12/2/2025 8:31:50 AM,531.199083541758
708831,Shotover Saddle Route,The Shotover Saddle Route offers magnificent views of the West Matukituki and Rob Roy valleys.,Expert,6 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/a6480a41eb0947eca91e911486285eae.aspx,https://www.doc.govt.nz/link/4c2583bc009d4dd097d61e7cddc6d807.aspx,12/2/2025 8:31:50 AM,2500.01843293434
708832,Seven Mile Point Track,"Walk or bike by Lake Wakatipu, then climb through native bush and pine forest to see Wilson Bay from Kirks Terrace. This track is part of Te Araroa Trail.",Easy,1 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b36d888846a64998a31cef3808800557.jpg,https://www.doc.govt.nz/link/0e9c86e5dd6e4ed1b5f676a0f1ac6779.aspx,12/2/2025 8:31:49 AM,2784.63043960948
708833,Sentinel Rock Walk,"Enjoy impressive views of the glacier, the valley and Waiho River from the summit of this short steady climb.",Easiest,20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/435909ab6f9f45999d49395c99481d3e.aspx,https://www.doc.govt.nz/link/5b2833de7d7a452996a4dcd96b1411bc.aspx,12/2/2025 8:31:49 AM,227.287209714383
708834,Scotts Saddle Track,"Starting in Mt Hutt Forest and ending at Mount Hutt Skifield Road, Scotts Saddle Track offers beautiful views over mid-Canterbury.",Advanced,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/27ebd39a41544a9f9e00989a0676b843.aspx,https://www.doc.govt.nz/link/3db13894d94b4c9b9ffcb928c7844ce3.aspx,12/2/2025 8:31:49 AM,4288.63575836016
708835,Scott Creek Track,"This route is for experienced trampers. It is irregularly marked, steep and in parts obscure and washed out.",Advanced,5-7 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/57b8d73208d7477493adc5a3fc0ff366.jpg,https://www.doc.govt.nz/link/ec12583faa0e4feb9af44aed45fc3d42.aspx,12/2/2025 8:31:49 AM,3648.52220690517
708836,Sawyer Burn Track,The Sawyer Burn Track climbs through the forest to the bushline and has superb views of Lake Hāwea and the surrounding mountains.,Advanced,"1-2 hr to the bushline, 5 hr return to Sawyer Burn",Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/18102e1b6e5649fe95828886b8462fb7.aspx,https://www.doc.govt.nz/link/9599205c40334ef0a90c308aa7a395de.aspx,12/2/2025 8:31:49 AM,4044.75032690742
708837,Sandfly Bay Track,Walk to Sandfly Bay and enjoy beautiful coastal views.,Easy,15 min (one way),Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/2547d0149cc6480aa8e1a4f9fff1246c.aspx,https://www.doc.govt.nz/link/1bb78367ecf24628bb6e193593f99929.aspx,12/2/2025 8:31:49 AM,550.086383235329
708838,Ryde Falls tracks,Walk to the five-tier Ryde Falls.,Easy,4–6 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d4a010515981403594b315e517358f69.aspx,https://www.doc.govt.nz/link/b85d4f37f5624ff9a4f10e8c35860638.aspx,12/2/2025 8:31:48 AM,9208.57755771489
708839,Ruapekapeka Pā Track ,"Explore New Zealand's history on this short, easy walk that's suitable for buggies.",Easiest,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/c9530101fe9547a7b1e753dbd437d444.jpg,https://www.doc.govt.nz/link/a66ab0f6d73440f0a06a0af5bef66534.aspx,12/2/2025 8:31:48 AM,1424.11275566797
708840,Ruapani Circuit Track,It will take you six hours of moderate to hard walking to complete the Ruapani Circuit. The track is accessed from the Waikareiti Track and passes through beautiful forest and seven wetlands.,Advanced,6 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/ca0c07c1d4864a1bbe3e486fac3ec44a.jpg,https://www.doc.govt.nz/link/8992397f582c475e985ecf861efd2fd0.aspx,12/2/2025 8:31:48 AM,13195.6163770124
708841,Ruakuri Walk,"Discover a forested gorge, natural sculpted cliffs and low limestone arches on this spectacular loop walk - plenty to keep kids interested.",Easiest,45 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/5fba49f8930d4132aa983c76a2155005.aspx,https://www.doc.govt.nz/link/3ec5bcbedf2d40f1bd345485931cb14b.aspx,12/2/2025 8:31:48 AM,1030.50174877922
708842,Ruakaka Pipeline Road Track,Ruakaka Pipeline Road Track is considered suitable for people of most fitness levels. The 3 km track provides back dune access to Bream Bay.,Easy,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/aa31a21f7bdb45b7a7d2a5c8feaf015e.jpg,https://www.doc.govt.nz/link/d28be76739c7418b9775aab0822f782d.aspx,12/2/2025 8:31:48 AM,3456.26925753966
708843,Routeburn Track: Lake Howden Track,"For a taste of the Routeburn Track Great Walk, walk to Lake Howden with plenty of mountain and valley views along the way.",Intermediate,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/edde3bd91e5242bbbbf1e499ca8f51ad.aspx,https://www.doc.govt.nz/link/93021f52de374180ba6f3998cdc5fd33.aspx,12/2/2025 8:31:48 AM,3184.56401494182
708844,Routeburn Track: Key Summit Track,Enjoy panoramic views over mountains and alpine lakes on this half-day walk off Milford Road on the Routeburn Track - it's suitable families with children.,Intermediate,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/53e367233dc64db99250a9fa3513de0e.jpg,https://www.doc.govt.nz/link/66d12e7145034fce8619792a1443448e.aspx,12/2/2025 8:31:47 AM,4822.22153290131
708845,Routeburn Track,"Weave through meadows, reflective tarns and alpine gardens, and be rewarded with spectacular vistas over vast mountain ranges and valleys. From May to October, conditions can be challenging – only attempt if you have the skills.","Intermediate, Advanced, Expert",2-4 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/ef2d6728990e460697e578999f4dea04.aspx,https://www.doc.govt.nz/link/69bc21c34b8b4fb2ac982ac21d38cc25.aspx,12/2/2025 8:31:47 AM,32346.8773345172
708846,Round the Mountain Track,The Round the Mountain Track showcases the varied volcanic landscapes and alpine vegetation on the flanks of the active volcano Mount Ruapehu.,Advanced,4 - 6 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b9a9465d8fc24b3c93b13ae7bf38a2c4.jpg,https://www.doc.govt.nz/link/20002d7c100b499c985b6a6a486c53bf.aspx,12/2/2025 8:31:46 AM,57704.8957015608
708847,Rotopounamu Track,"This track circles a beautiful lake surrounded by native forest and is a special favourite of tree lovers, birdwatchers, and families.",Easy,2 hr loop,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/1304d744da6244f7b771dd9db219998a.aspx,https://www.doc.govt.nz/link/902453542d6d4e3c8e5037693630da6a.aspx,12/2/2025 8:31:46 AM,4748.68753875102
708848,Rotary Ride and Waikato River Track,"These two tracks along the banks of the Waikato River allow for stunning views of the river, and access to Huka Falls and the network of mountain bike trails in the area.",Easy,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/20fc1a8d067c496ea6aa53d593a1ba69.aspx,https://www.doc.govt.nz/link/e504bf8b9af84aa9b9206271846a6ffb.aspx,12/2/2025 8:31:46 AM,6581.27738253746
708849,Rokaiwhana Stream Walk,Rokaiwhana Stream Walk is a pleasant and easy 1-hour forest walk you get to from Tamaki Road end in Eastern Ruahine Forest.,Advanced,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/a58d004106a84c45bf7f51d37e1b6171.jpg,https://www.doc.govt.nz/link/bedfd6fe94b04c43988c3563cfc4e3df.aspx,12/2/2025 8:31:46 AM,2106.94006027998
708850,Rodger Inlet Track,"This difficult tramping track leads to a hut, then a route heads for the bushline at Lake Monowai, Fiordland.","Advanced, Expert","6 hr to hut, then 4 - 5 hr to bushline",Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/1d834bb961c94dfc8c46edfe3cce8cb1.aspx,https://www.doc.govt.nz/link/11dabc1f5c9741d1acd7ccd107ae6009.aspx,12/2/2025 8:31:46 AM,11579.6258040523
708851,Roberts Point Track ,This challenging day hike to Roberts Point provides spectacular views of Franz Josef Glacier and the surrounding mountains. It requires good fitness and is best suited to experienced hikers.,Advanced,5 hr 20 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/7824b66361914c30b210490e04726e10.aspx,https://www.doc.govt.nz/link/4e55aa3e2b3c4ed7bcc216328065e48d.aspx,12/2/2025 8:31:46 AM,3739.40091505436
708852,Rob Roy Track,"This track offers an easy route into a dramatic alpine landscape that includes snowfields, glaciers, sheer rock cliffs and waterfalls. Older children should be able to complete the track.",Easy,3–4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/12d63c506a00475e9fab853f9f8e342d.aspx,https://www.doc.govt.nz/link/93ed7d16981f4cf4b0152c3532b2a42e.aspx,12/2/2025 8:31:45 AM,5273.58873157119
708853,Remutaka Rail Trail,"Built in 1878, this rail route between the Hutt Valley and Featherston is now a gently graded 18 km walk, run or mountain bike ride, with opportunities for camping, swimming and fishing.",Easy,4 hr 30 min walk from Kaitoke,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/f81ea8b4f7a446cb86992178bc9a1ff3.aspx,https://www.doc.govt.nz/link/885769f9ea1d44c59dc1bffa4c931df4.aspx,12/2/2025 8:31:45 AM,3256.97898070688
